route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1577987,2773292,8127732921955181,101,101,0,
1577987,2773292,8227732921955181,101,101,0,
1577987,2773292,827732921955181,101,101,0,
1577987,2773292,8327732921955181,101,101,0,
1577987,2773292,8427732921955181,101,101,0,
1577987,2773292,8527732921955181,101,101,0,
1577987,2773292,8627732921955181,101,101,0,
1577987,2773292,8727732921955181,101,101,0,
1577987,2773292,8827732921955181,101,101,0,
1577987,2773292,8927732921955181,101,101,0,
1577987,2773292,9027732921955181,101,101,0,
1577987,2773292,9127732921955181,101,101,0,
1577987,2773292,9227732921955181,101,101,0,
1577987,2773292,927732921955181,101,101,0,
1577987,2773292,9327732921955181,101,101,0,
1577987,2773292,9427732921955181,101,101,0,
1577987,2773292,9527732921955181,101,101,0,
1577987,2773292,9627732921955181,101,101,0,
1577987,2773292,9727732921955181,101,101,0,
1577987,2773292,9827732921955181,101,101,0,
1577987,2773292,9927732921955181,101,101,0,
1577987,2773282,1027732821488306,101,101,0,
1577987,2773282,1127732821488306,101,101,0,
1577987,2773282,1227732821488306,101,101,0,
1577987,2773282,127732821488306,101,101,0,
1577987,2773282,1327732821488306,101,101,0,
1577987,2773282,1427732821488306,101,101,0,
1577987,2773282,1527732821488306,101,101,0,
1577987,2773282,1627732821488306,101,101,0,
1577987,2773282,1727732821488306,101,101,0,
1577987,2773282,1827732821488306,101,101,0,
1577987,2773282,1927732821488306,101,101,0,
1577987,2773282,2027732821488306,101,101,0,
1577987,2773282,2127732821488306,101,101,0,
1577987,2773282,2227732821488306,101,101,0,
1577987,2773282,227732821488306,101,101,0,
1577987,2773282,2327732821488306,101,101,0,
1577987,2773282,2427732821488306,101,101,0,
1577987,2773282,2527732821488306,101,101,0,
1577987,2773282,2627732821488306,101,101,0,
1577987,2773282,2727732821488306,101,101,0,
1577987,2773282,2827732821488306,101,101,0,
1577987,2773282,2927732821488306,101,101,0,
1577987,2773282,3027732821488306,101,101,0,
1577987,2773282,3127732821488306,101,101,0,
1577987,2773282,3227732821488306,101,101,0,
1577987,2773282,327732821488306,101,101,0,
1577987,2773282,3327732821488306,101,101,0,
1577987,2773282,3427732821488306,101,101,0,
1577987,2773282,3527732821488306,101,101,0,
1577987,2773282,3627732821488306,101,101,0,
1577987,2773282,3727732821488306,101,101,0,
1577987,2773282,3827732821488306,101,101,0,
1577987,2773282,3927732821488306,101,101,0,
1577987,2773282,4027732821488306,101,101,0,
1577987,2773282,4127732821488306,101,101,0,
1577987,2773282,427732821488306,101,101,0,
1577987,2773282,527732821488306,101,101,0,
1577987,2773282,627732821488306,101,101,0,
1577987,2773282,727732821488306,101,101,0,
1577987,2773282,827732821488306,101,101,0,
1577987,2773282,927732821488306,101,101,0,
1577987,2773278,127732781086487,102,102,0,
1577987,2773279,127732791086487,102,102,0,
1577987,2773280,127732801086487,102,102,0,
1577987,2773281,127732811086487,102,102,0,
1577987,2773283,127732831086487,102,102,0,
1577987,2773284,127732841086487,102,102,0,
1577987,2773285,127732851086487,102,102,0,
1577987,2773286,127732861086487,102,102,0,
1577987,2773287,127732871086487,102,102,0,
1577987,2773288,127732881086487,102,102,0,
1577987,2773289,127732891086487,102,102,0,
1577987,2773290,127732901086487,102,102,0,
1577987,2773292,127732921086487,102,102,0,
1577987,2773281,227732811086487,102,102,0,
1577987,2773284,227732841086487,102,102,0,
1577987,2773285,227732851086487,102,102,0,
1577987,2773288,227732881086487,102,102,0,
1577987,2773289,227732891086487,102,102,0,
1577987,2773292,227732921086487,102,102,0,
1577987,2773282,127732821039483,103,103,0,
1577987,2773282,227732821039483,103,103,0,
1577988,2773278,10027732781955156,201,201,1,
1577988,2773278,10127732781955156,201,201,1,
1577988,2773278,10227732781955156,201,201,1,
1577988,2773278,1027732781955156,201,201,1,
1577988,2773278,10327732781955156,201,201,1,
1577988,2773278,10427732781955156,201,201,1,
1577988,2773278,10527732781955156,201,201,1,
1577988,2773278,10627732781955156,201,201,1,
1577988,2773278,10727732781955156,201,201,1,
1577988,2773278,10827732781955156,201,201,1,
1577988,2773278,10927732781955156,201,201,1,
1577988,2773278,11027732781955156,201,201,1,
1577988,2773278,11127732781955156,201,201,1,
1577988,2773278,11227732781955156,201,201,1,
1577988,2773278,1127732781955156,201,201,1,
1577988,2773278,11327732781955156,201,201,1,
1577988,2773278,11427732781955156,201,201,1,
1577988,2773278,11527732781955156,201,201,1,
1577988,2773278,11627732781955156,201,201,1,
1577988,2773278,11727732781955156,201,201,1,
1577988,2773278,11827732781955156,201,201,1,
1577988,2773278,11927732781955156,201,201,1,
1577988,2773278,12027732781955156,201,201,1,
1577988,2773278,12127732781955156,201,201,1,
1577988,2773278,12227732781955156,201,201,1,
1577988,2773278,1227732781955156,201,201,1,
1577988,2773278,12327732781955156,201,201,1,
1577988,2773278,12427732781955156,201,201,1,
1577988,2773278,12527732781955156,201,201,1,
1577988,2773278,12627732781955156,201,201,1,
1577988,2773278,12727732781955156,201,201,1,
1577988,2773278,127732781955156,201,201,1,
1577988,2773278,12827732781955156,201,201,1,
1577988,2773278,12927732781955156,201,201,1,
1577988,2773278,13027732781955156,201,201,1,
1577988,2773278,13127732781955156,201,201,1,
1577988,2773278,13227732781955156,201,201,1,
1577988,2773278,1327732781955156,201,201,1,
1577988,2773278,13327732781955156,201,201,1,
1577988,2773278,13427732781955156,201,201,1,
1577988,2773278,13527732781955156,201,201,1,
1577988,2773278,13627732781955156,201,201,1,
1577988,2773278,13727732781955156,201,201,1,
1577988,2773278,13827732781955156,201,201,1,
1577988,2773278,13927732781955156,201,201,1,
1577988,2773278,14027732781955156,201,201,1,
1577988,2773278,14127732781955156,201,201,1,
1577988,2773278,14227732781955156,201,201,1,
1577988,2773278,1427732781955156,201,201,1,
1577988,2773278,14327732781955156,201,201,1,
1577988,2773278,14427732781955156,201,201,1,
1577988,2773278,14527732781955156,201,201,1,
1577988,2773278,14627732781955156,201,201,1,
1577988,2773278,14727732781955156,201,201,1,
1577988,2773278,14827732781955156,201,201,1,
1577988,2773278,14927732781955156,201,201,1,
1577988,2773278,15027732781955156,201,201,1,
1577988,2773278,15127732781955156,201,201,1,
1577988,2773278,15227732781955156,201,201,1,
1577988,2773278,1527732781955156,201,201,1,
1577988,2773278,15327732781955156,201,201,1,
1577988,2773278,15427732781955156,201,201,1,
1577988,2773278,15527732781955156,201,201,1,
1577988,2773278,15627732781955156,201,201,1,
1577988,2773278,15727732781955156,201,201,1,
1577988,2773278,15827732781955156,201,201,1,
1577988,2773278,15927732781955156,201,201,1,
1577988,2773278,16027732781955156,201,201,1,
1577988,2773278,16127732781955156,201,201,1,
1577988,2773278,16227732781955156,201,201,1,
1577988,2773278,1627732781955156,201,201,1,
1577988,2773278,16327732781955156,201,201,1,
1577988,2773278,16427732781955156,201,201,1,
1577988,2773278,16527732781955156,201,201,1,
1577988,2773278,16627732781955156,201,201,1,
1577988,2773278,16727732781955156,201,201,1,
1577988,2773278,16827732781955156,201,201,1,
1577988,2773278,16927732781955156,201,201,1,
1577988,2773278,17027732781955156,201,201,1,
1577988,2773278,17127732781955156,201,201,1,
1577988,2773278,17227732781955156,201,201,1,
1577988,2773278,1727732781955156,201,201,1,
1577988,2773278,17327732781955156,201,201,1,
1577988,2773278,17427732781955156,201,201,1,
1577988,2773278,17527732781955156,201,201,1,
1577988,2773278,17627732781955156,201,201,1,
1577988,2773278,17727732781955156,201,201,1,
1577988,2773278,17827732781955156,201,201,1,
1577988,2773278,17927732781955156,201,201,1,
1577988,2773278,18027732781955156,201,201,1,
1577988,2773278,18127732781955156,201,201,1,
1577988,2773278,18227732781955156,201,201,1,
1577988,2773278,1827732781955156,201,201,1,
1577988,2773278,18327732781955156,201,201,1,
1577988,2773278,18427732781955156,201,201,1,
1577988,2773278,18527732781955156,201,201,1,
1577988,2773278,18627732781955156,201,201,1,
1577988,2773278,18727732781955156,201,201,1,
1577988,2773278,18827732781955156,201,201,1,
1577988,2773278,18927732781955156,201,201,1,
1577988,2773278,19027732781955156,201,201,1,
1577988,2773278,19127732781955156,201,201,1,
1577988,2773278,19227732781955156,201,201,1,
1577988,2773278,1927732781955156,201,201,1,
1577988,2773278,19327732781955156,201,201,1,
1577988,2773278,19427732781955156,201,201,1,
1577988,2773278,19527732781955156,201,201,1,
1577988,2773278,19627732781955156,201,201,1,
1577988,2773278,19727732781955156,201,201,1,
1577988,2773278,19827732781955156,201,201,1,
1577988,2773278,19927732781955156,201,201,1,
1577988,2773278,20027732781955156,201,201,1,
1577988,2773278,20127732781955156,201,201,1,
1577988,2773278,20227732781955156,201,201,1,
1577988,2773278,2027732781955156,201,201,1,
1577988,2773278,20327732781955156,201,201,1,
1577988,2773278,20427732781955156,201,201,1,
1577988,2773278,20527732781955156,201,201,1,
1577988,2773278,20627732781955156,201,201,1,
1577988,2773278,20727732781955156,201,201,1,
1577988,2773278,20827732781955156,201,201,1,
1577988,2773278,20927732781955156,201,201,1,
1577988,2773278,21027732781955156,201,201,1,
1577988,2773278,21127732781955156,201,201,1,
1577988,2773278,21227732781955156,201,201,1,
1577988,2773278,2127732781955156,201,201,1,
1577988,2773278,21327732781955156,201,201,1,
1577988,2773278,21427732781955156,201,201,1,
1577988,2773278,21527732781955156,201,201,1,
1577988,2773278,21627732781955156,201,201,1,
1577988,2773278,21727732781955156,201,201,1,
1577988,2773278,21827732781955156,201,201,1,
1577988,2773278,21927732781955156,201,201,1,
1577988,2773278,22027732781955156,201,201,1,
1577988,2773278,22127732781955156,201,201,1,
1577988,2773278,22227732781955156,201,201,1,
1577988,2773278,2227732781955156,201,201,1,
1577988,2773278,22327732781955156,201,201,1,
1577988,2773278,22427732781955156,201,201,1,
1577988,2773278,22527732781955156,201,201,1,
1577988,2773278,22627732781955156,201,201,1,
1577988,2773278,22727732781955156,201,201,1,
1577988,2773278,227732781955156,201,201,1,
1577988,2773278,22827732781955156,201,201,1,
1577988,2773278,22927732781955156,201,201,1,
1577988,2773278,23027732781955156,201,201,1,
1577988,2773278,23127732781955156,201,201,1,
1577988,2773278,23227732781955156,201,201,1,
1577988,2773278,2327732781955156,201,201,1,
1577988,2773278,23327732781955156,201,201,1,
1577988,2773278,23427732781955156,201,201,1,
1577988,2773278,23527732781955156,201,201,1,
1577988,2773278,23627732781955156,201,201,1,
1577988,2773278,23727732781955156,201,201,1,
1577988,2773278,23827732781955156,201,201,1,
1577988,2773278,23927732781955156,201,201,1,
1577988,2773278,24027732781955156,201,201,1,
1577988,2773278,24127732781955156,201,201,1,
1577988,2773278,24227732781955156,201,201,1,
1577988,2773278,2427732781955156,201,201,1,
1577988,2773278,24327732781955156,201,201,1,
1577988,2773278,24427732781955156,201,201,1,
1577988,2773278,24527732781955156,201,201,1,
1577988,2773278,24627732781955156,201,201,1,
1577988,12773278,24727732781955156,201,201,1,
1577988,12773278,24827732781955156,201,201,1,
1577988,12773278,24927732781955156,201,201,1,
1577988,12773278,25027732781955156,201,201,1,
1577988,12773278,25127732781955156,201,201,1,
1577988,12773278,25227732781955156,201,201,1,
1577988,2773278,2527732781955156,201,201,1,
1577988,12773278,25327732781955156,201,201,1,
1577988,12773278,25427732781955156,201,201,1,
1577988,2773278,2627732781955156,201,201,1,
1577988,2773278,2727732781955156,201,201,1,
1577988,2773278,2827732781955156,201,201,1,
1577988,2773278,2927732781955156,201,201,1,
1577988,2773278,3027732781955156,201,201,1,
1577988,2773278,3127732781955156,201,201,1,
1577988,2773278,3227732781955156,201,201,1,
1577988,2773278,327732781955156,201,201,1,
1577988,2773278,3327732781955156,201,201,1,
1577988,2773278,3427732781955156,201,201,1,
1577988,2773278,3527732781955156,201,201,1,
1577988,2773278,3627732781955156,201,201,1,
1577988,2773278,3727732781955156,201,201,1,
1577988,2773278,3827732781955156,201,201,1,
1577988,2773278,3927732781955156,201,201,1,
1577988,2773278,4027732781955156,201,201,1,
1577988,2773278,4127732781955156,201,201,1,
1577988,2773278,4227732781955156,201,201,1,
1577988,2773278,427732781955156,201,201,1,
1577988,2773278,4327732781955156,201,201,1,
1577988,2773278,4427732781955156,201,201,1,
1577988,2773278,4527732781955156,201,201,1,
1577988,2773278,4627732781955156,201,201,1,
1577988,2773278,4727732781955156,201,201,1,
1577988,2773278,4827732781955156,201,201,1,
1577988,2773278,4927732781955156,201,201,1,
1577988,2773278,5027732781955156,201,201,1,
1577988,2773278,5127732781955156,201,201,1,
1577988,2773278,5227732781955156,201,201,1,
1577988,2773278,527732781955156,201,201,1,
1577988,2773278,5327732781955156,201,201,1,
1577988,2773278,5427732781955156,201,201,1,
1577988,2773278,5527732781955156,201,201,1,
1577988,2773278,5627732781955156,201,201,1,
1577988,2773278,5727732781955156,201,201,1,
1577988,2773278,5827732781955156,201,201,1,
1577988,2773278,5927732781955156,201,201,1,
1577988,2773278,6027732781955156,201,201,1,
1577988,2773278,6127732781955156,201,201,1,
1577988,2773278,6227732781955156,201,201,1,
1577988,2773278,627732781955156,201,201,1,
1577988,2773278,6327732781955156,201,201,1,
1577988,2773278,6427732781955156,201,201,1,
1577988,2773278,6527732781955156,201,201,1,
1577988,2773278,6627732781955156,201,201,1,
1577988,2773278,6727732781955156,201,201,1,
1577988,2773278,6827732781955156,201,201,1,
1577988,2773278,6927732781955156,201,201,1,
1577988,2773278,7027732781955156,201,201,1,
1577988,2773278,7127732781955156,201,201,1,
1577988,2773278,7227732781955156,201,201,1,
1577988,2773278,727732781955156,201,201,1,
1577988,2773278,7327732781955156,201,201,1,
1577988,2773278,7427732781955156,201,201,1,
1577988,2773278,7527732781955156,201,201,1,
1577988,2773278,7627732781955156,201,201,1,
1577988,2773278,7727732781955156,201,201,1,
1577988,2773278,7827732781955156,201,201,1,
1577988,2773278,7927732781955156,201,201,1,
1577988,2773278,8027732781955156,201,201,1,
1577988,2773278,8127732781955156,201,201,1,
1577988,2773278,8227732781955156,201,201,1,
1577988,2773278,827732781955156,201,201,1,
1577988,2773278,8327732781955156,201,201,1,
1577988,2773278,8427732781955156,201,201,1,
1577988,2773278,8527732781955156,201,201,1,
1577988,2773278,8627732781955156,201,201,1,
1577988,2773278,8727732781955156,201,201,1,
1577988,2773278,8827732781955156,201,201,1,
1577988,2773278,8927732781955156,201,201,1,
1577988,2773278,9027732781955156,201,201,1,
1577988,2773278,9127732781955156,201,201,1,
1577988,2773278,9227732781955156,201,201,1,
1577988,2773278,927732781955156,201,201,1,
1577988,2773278,9327732781955156,201,201,1,
1577988,2773278,9427732781955156,201,201,1,
1577988,2773278,9527732781955156,201,201,1,
1577988,2773278,9627732781955156,201,201,1,
1577988,2773278,9727732781955156,201,201,1,
1577988,2773278,9827732781955156,201,201,1,
1577988,2773278,9927732781955156,201,201,1,
1577988,2773279,10027732791955158,201,201,1,
1577988,2773279,10127732791955158,201,201,1,
1577988,2773279,10227732791955158,201,201,1,
1577988,2773279,1027732791955158,201,201,1,
1577988,2773279,10327732791955158,201,201,1,
1577988,2773279,10427732791955158,201,201,1,
1577988,2773279,10527732791955158,201,201,1,
1577988,2773279,10627732791955158,201,201,1,
1577988,2773279,10727732791955158,201,201,1,
1577988,2773279,10827732791955158,201,201,1,
1577988,2773279,10927732791955158,201,201,1,
1577988,2773279,11027732791955158,201,201,1,
1577988,2773279,11127732791955158,201,201,1,
1577988,2773279,11227732791955158,201,201,1,
1577988,2773279,1127732791955158,201,201,1,
1577988,2773279,11327732791955158,201,201,1,
1577988,2773279,11427732791955158,201,201,1,
1577988,2773279,11527732791955158,201,201,1,
1577988,2773279,11627732791955158,201,201,1,
1577988,2773279,11727732791955158,201,201,1,
1577988,2773279,11827732791955158,201,201,1,
1577988,2773279,11927732791955158,201,201,1,
1577988,2773279,12027732791955158,201,201,1,
1577988,2773279,12127732791955158,201,201,1,
1577988,2773279,12227732791955158,201,201,1,
1577988,2773279,1227732791955158,201,201,1,
1577988,2773279,12327732791955158,201,201,1,
1577988,2773279,12427732791955158,201,201,1,
1577988,2773279,12527732791955158,201,201,1,
1577988,2773279,12627732791955158,201,201,1,
1577988,2773279,12727732791955158,201,201,1,
1577988,2773279,127732791955158,201,201,1,
1577988,2773279,12827732791955158,201,201,1,
1577988,2773279,12927732791955158,201,201,1,
1577988,2773279,13027732791955158,201,201,1,
1577988,2773279,13127732791955158,201,201,1,
1577988,2773279,13227732791955158,201,201,1,
1577988,2773279,1327732791955158,201,201,1,
1577988,2773279,13327732791955158,201,201,1,
1577988,2773279,13427732791955158,201,201,1,
1577988,2773279,13527732791955158,201,201,1,
1577988,2773279,13627732791955158,201,201,1,
1577988,2773279,13727732791955158,201,201,1,
1577988,2773279,13827732791955158,201,201,1,
1577988,2773279,13927732791955158,201,201,1,
1577988,2773279,14027732791955158,201,201,1,
1577988,2773279,14127732791955158,201,201,1,
1577988,2773279,14227732791955158,201,201,1,
1577988,2773279,1427732791955158,201,201,1,
1577988,2773279,14327732791955158,201,201,1,
1577988,2773279,14427732791955158,201,201,1,
1577988,2773279,14527732791955158,201,201,1,
1577988,2773279,14627732791955158,201,201,1,
1577988,2773279,14727732791955158,201,201,1,
1577988,2773279,14827732791955158,201,201,1,
1577988,2773279,14927732791955158,201,201,1,
1577988,2773279,15027732791955158,201,201,1,
1577988,2773279,15127732791955158,201,201,1,
1577988,2773279,15227732791955158,201,201,1,
1577988,2773279,1527732791955158,201,201,1,
1577988,2773279,15327732791955158,201,201,1,
1577988,2773279,15427732791955158,201,201,1,
1577988,2773279,15527732791955158,201,201,1,
1577988,2773279,15627732791955158,201,201,1,
1577988,2773279,15727732791955158,201,201,1,
1577988,2773279,15827732791955158,201,201,1,
1577988,2773279,15927732791955158,201,201,1,
1577988,2773279,16027732791955158,201,201,1,
1577988,2773279,16127732791955158,201,201,1,
1577988,2773279,16227732791955158,201,201,1,
1577988,2773279,1627732791955158,201,201,1,
1577988,2773279,16327732791955158,201,201,1,
1577988,2773279,16427732791955158,201,201,1,
1577988,2773279,16527732791955158,201,201,1,
1577988,2773279,16627732791955158,201,201,1,
1577988,2773279,16727732791955158,201,201,1,
1577988,2773279,16827732791955158,201,201,1,
1577988,2773279,16927732791955158,201,201,1,
1577988,2773279,17027732791955158,201,201,1,
1577988,2773279,17127732791955158,201,201,1,
1577988,2773279,17227732791955158,201,201,1,
1577988,2773279,1727732791955158,201,201,1,
1577988,2773279,17327732791955158,201,201,1,
1577988,2773279,17427732791955158,201,201,1,
1577988,2773279,17527732791955158,201,201,1,
1577988,2773279,17627732791955158,201,201,1,
1577988,2773279,17727732791955158,201,201,1,
1577988,2773279,17827732791955158,201,201,1,
1577988,2773279,17927732791955158,201,201,1,
1577988,2773279,18027732791955158,201,201,1,
1577988,2773279,18127732791955158,201,201,1,
1577988,2773279,18227732791955158,201,201,1,
1577988,2773279,1827732791955158,201,201,1,
1577988,2773279,18327732791955158,201,201,1,
1577988,2773279,18427732791955158,201,201,1,
1577988,2773279,18527732791955158,201,201,1,
1577988,2773279,18627732791955158,201,201,1,
1577988,2773279,18727732791955158,201,201,1,
1577988,2773279,18827732791955158,201,201,1,
1577988,2773279,18927732791955158,201,201,1,
1577988,2773279,19027732791955158,201,201,1,
1577988,2773279,19127732791955158,201,201,1,
1577988,2773279,19227732791955158,201,201,1,
1577988,2773279,1927732791955158,201,201,1,
1577988,2773279,19327732791955158,201,201,1,
1577988,2773279,19427732791955158,201,201,1,
1577988,2773279,19527732791955158,201,201,1,
1577988,2773279,19627732791955158,201,201,1,
1577988,2773279,19727732791955158,201,201,1,
1577988,2773279,19827732791955158,201,201,1,
1577988,2773279,19927732791955158,201,201,1,
1577988,2773279,20027732791955158,201,201,1,
1577988,2773279,20127732791955158,201,201,1,
1577988,2773279,20227732791955158,201,201,1,
1577988,2773279,2027732791955158,201,201,1,
1577988,2773279,20327732791955158,201,201,1,
1577988,2773279,20427732791955158,201,201,1,
1577988,2773279,20527732791955158,201,201,1,
1577988,2773279,20627732791955158,201,201,1,
1577988,2773279,20727732791955158,201,201,1,
1577988,2773279,20827732791955158,201,201,1,
1577988,2773279,20927732791955158,201,201,1,
1577988,2773279,21027732791955158,201,201,1,
1577988,2773279,21127732791955158,201,201,1,
1577988,2773279,21227732791955158,201,201,1,
1577988,2773279,2127732791955158,201,201,1,
1577988,2773279,21327732791955158,201,201,1,
1577988,2773279,21427732791955158,201,201,1,
1577988,2773279,21527732791955158,201,201,1,
1577988,2773279,21627732791955158,201,201,1,
1577988,2773279,21727732791955158,201,201,1,
1577988,2773279,21827732791955158,201,201,1,
1577988,2773279,21927732791955158,201,201,1,
1577988,2773279,22027732791955158,201,201,1,
1577988,2773279,22127732791955158,201,201,1,
1577988,2773279,22227732791955158,201,201,1,
1577988,2773279,2227732791955158,201,201,1,
1577988,2773279,22327732791955158,201,201,1,
1577988,2773279,22427732791955158,201,201,1,
1577988,2773279,22527732791955158,201,201,1,
1577988,2773279,22627732791955158,201,201,1,
1577988,2773279,22727732791955158,201,201,1,
1577988,2773279,227732791955158,201,201,1,
1577988,2773279,22827732791955158,201,201,1,
1577988,2773279,22927732791955158,201,201,1,
1577988,2773279,23027732791955158,201,201,1,
1577988,2773279,23127732791955158,201,201,1,
1577988,2773279,23227732791955158,201,201,1,
1577988,2773279,2327732791955158,201,201,1,
1577988,2773279,23327732791955158,201,201,1,
1577988,2773279,23427732791955158,201,201,1,
1577988,2773279,23527732791955158,201,201,1,
1577988,2773279,23627732791955158,201,201,1,
1577988,2773279,23727732791955158,201,201,1,
1577988,2773279,23827732791955158,201,201,1,
1577988,2773279,23927732791955158,201,201,1,
1577988,2773279,24027732791955158,201,201,1,
1577988,2773279,24127732791955158,201,201,1,
1577988,2773279,24227732791955158,201,201,1,
1577988,2773279,2427732791955158,201,201,1,
1577988,2773279,24327732791955158,201,201,1,
1577988,2773279,24427732791955158,201,201,1,
1577988,2773279,24527732791955158,201,201,1,
1577988,2773279,24627732791955158,201,201,1,
1577988,2773279,24727732791955158,201,201,1,
1577988,2773279,24827732791955158,201,201,1,
1577988,2773279,24927732791955158,201,201,1,
1577988,2773279,25027732791955158,201,201,1,
1577988,2773279,25127732791955158,201,201,1,
1577988,2773279,25227732791955158,201,201,1,
1577988,2773279,2527732791955158,201,201,1,
1577988,2773279,25327732791955158,201,201,1,
1577988,2773279,25427732791955158,201,201,1,
1577988,2773279,25527732791955158,201,201,1,
1577988,2773279,25627732791955158,201,201,1,
1577988,2773279,25727732791955158,201,201,1,
1577988,2773279,25827732791955158,201,201,1,
1577988,2773279,25927732791955158,201,201,1,
1577988,2773279,26027732791955158,201,201,1,
1577988,2773279,26127732791955158,201,201,1,
1577988,2773279,26227732791955158,201,201,1,
1577988,2773279,2627732791955158,201,201,1,
1577988,2773279,26327732791955158,201,201,1,
1577988,2773279,26427732791955158,201,201,1,
1577988,2773279,26527732791955158,201,201,1,
1577988,12773279,26627732791955158,201,201,1,
1577988,12773279,26727732791955158,201,201,1,
1577988,12773279,26827732791955158,201,201,1,
1577988,12773279,26927732791955158,201,201,1,
1577988,12773279,27027732791955158,201,201,1,
1577988,12773279,27127732791955158,201,201,1,
1577988,12773279,27227732791955158,201,201,1,
1577988,2773279,2727732791955158,201,201,1,
1577988,12773279,27327732791955158,201,201,1,
1577988,12773279,27427732791955158,201,201,1,
1577988,12773279,27527732791955158,201,201,1,
1577988,12773279,27627732791955158,201,201,1,
1577988,12773279,27727732791955158,201,201,1,
1577988,12773279,27827732791955158,201,201,1,
1577988,12773279,27927732791955158,201,201,1,
1577988,12773279,28027732791955158,201,201,1,
1577988,12773279,28127732791955158,201,201,1,
1577988,2773279,2827732791955158,201,201,1,
1577988,2773279,2927732791955158,201,201,1,
1577988,2773279,3027732791955158,201,201,1,
1577988,2773279,3127732791955158,201,201,1,
1577988,2773279,3227732791955158,201,201,1,
1577988,2773279,327732791955158,201,201,1,
1577988,2773279,3327732791955158,201,201,1,
1577988,2773279,3427732791955158,201,201,1,
1577988,2773279,3527732791955158,201,201,1,
1577988,2773279,3627732791955158,201,201,1,
1577988,2773279,3727732791955158,201,201,1,
1577988,2773279,3827732791955158,201,201,1,
1577988,2773279,3927732791955158,201,201,1,
1577988,2773279,4027732791955158,201,201,1,
1577988,2773279,4127732791955158,201,201,1,
1577988,2773279,4227732791955158,201,201,1,
1577988,2773279,427732791955158,201,201,1,
1577988,2773279,4327732791955158,201,201,1,
1577988,2773279,4427732791955158,201,201,1,
1577988,2773279,4527732791955158,201,201,1,
1577988,2773279,4627732791955158,201,201,1,
1577988,2773279,4727732791955158,201,201,1,
1577988,2773279,4827732791955158,201,201,1,
1577988,2773279,4927732791955158,201,201,1,
1577988,2773279,5027732791955158,201,201,1,
1577988,2773279,5127732791955158,201,201,1,
1577988,2773279,5227732791955158,201,201,1,
1577988,2773279,527732791955158,201,201,1,
1577988,2773279,5327732791955158,201,201,1,
1577988,2773279,5427732791955158,201,201,1,
1577988,2773279,5527732791955158,201,201,1,
1577988,2773279,5627732791955158,201,201,1,
1577988,2773279,5727732791955158,201,201,1,
1577988,2773279,5827732791955158,201,201,1,
1577988,2773279,5927732791955158,201,201,1,
1577988,2773279,6027732791955158,201,201,1,
1577988,2773279,6127732791955158,201,201,1,
1577988,2773279,6227732791955158,201,201,1,
1577988,2773279,627732791955158,201,201,1,
1577988,2773279,6327732791955158,201,201,1,
1577988,2773279,6427732791955158,201,201,1,
1577988,2773279,6527732791955158,201,201,1,
1577988,2773279,6627732791955158,201,201,1,
1577988,2773279,6727732791955158,201,201,1,
1577988,2773279,6827732791955158,201,201,1,
1577988,2773279,6927732791955158,201,201,1,
1577988,2773279,7027732791955158,201,201,1,
1577988,2773279,7127732791955158,201,201,1,
1577988,2773279,7227732791955158,201,201,1,
1577988,2773279,727732791955158,201,201,1,
1577988,2773279,7327732791955158,201,201,1,
1577988,2773279,7427732791955158,201,201,1,
1577988,2773279,7527732791955158,201,201,1,
1577988,2773279,7627732791955158,201,201,1,
1577988,2773279,7727732791955158,201,201,1,
1577988,2773279,7827732791955158,201,201,1,
1577988,2773279,7927732791955158,201,201,1,
1577988,2773279,8027732791955158,201,201,1,
1577988,2773279,8127732791955158,201,201,1,
1577988,2773279,8227732791955158,201,201,1,
1577988,2773279,827732791955158,201,201,1,
1577988,2773279,8327732791955158,201,201,1,
1577988,2773279,8427732791955158,201,201,1,
1577988,2773279,8527732791955158,201,201,1,
1577988,2773279,8627732791955158,201,201,1,
1577988,2773279,8727732791955158,201,201,1,
1577988,2773279,8827732791955158,201,201,1,
1577988,2773279,8927732791955158,201,201,1,
1577988,2773279,9027732791955158,201,201,1,
1577988,2773279,9127732791955158,201,201,1,
1577988,2773279,9227732791955158,201,201,1,
1577988,2773279,927732791955158,201,201,1,
1577988,2773279,9327732791955158,201,201,1,
1577988,2773279,9427732791955158,201,201,1,
1577988,2773279,9527732791955158,201,201,1,
1577988,2773279,9627732791955158,201,201,1,
1577988,2773279,9727732791955158,201,201,1,
1577988,2773279,9827732791955158,201,201,1,
1577988,2773279,9927732791955158,201,201,1,
1577988,2773280,10027732801955160,201,201,1,
1577988,2773280,10127732801955160,201,201,1,
1577988,2773280,10227732801955160,201,201,1,
1577988,2773280,1027732801955160,201,201,1,
1577988,2773280,10327732801955160,201,201,1,
1577988,2773280,10427732801955160,201,201,1,
1577988,2773280,10527732801955160,201,201,1,
1577988,2773280,10627732801955160,201,201,1,
1577988,2773280,10727732801955160,201,201,1,
1577988,2773280,10827732801955160,201,201,1,
1577988,2773280,10927732801955160,201,201,1,
1577988,2773280,11027732801955160,201,201,1,
1577988,2773280,11127732801955160,201,201,1,
1577988,2773280,11227732801955160,201,201,1,
1577988,2773280,1127732801955160,201,201,1,
1577988,2773280,11327732801955160,201,201,1,
1577988,2773280,11427732801955160,201,201,1,
1577988,2773280,11527732801955160,201,201,1,
